ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-08-03,738.3561226047303,-228.90248262940685,1218.2223025052922,738.3561226047303,738.3561226047303,-274.43001396000494,-274.43001396000494,-274.43001396000494,-274.43001396000494,-274.43001396000494,-274.43001396000494,0.0,0.0,0.0,463.9261086447254
2023-08-04,738.1771803137111,165.71606074705414,1660.7230423318229,738.1771803137111,738.1771803137111,207.88214383142443,207.88214383142443,207.88214383142443,207.88214383142443,207.88214383142443,207.88214383142443,0.0,0.0,0.0,946.0593241451355
2023-08-05,737.9982380225764,94.78481714384166,1535.2750920052565,737.9982380225764,737.9982380225764,98.57850590337482,98.57850590337482,98.57850590337482,98.57850590337482,98.57850590337482,98.57850590337482,0.0,0.0,0.0,836.5767439259512
2023-08-06,737.8192957314418,29.216969825546244,1501.923780564883,737.8192957314418,737.8192957314418,25.69739223182329,25.69739223182329,25.69739223182329,25.69739223182329,25.69739223182329,25.69739223182329,0.0,0.0,0.0,763.5166879632651
2023-08-10,737.1035265669032,-260.64329398876004,1243.1727088385262,737.1035265669032,737.1035265669032,-274.43001395999084,-274.43001395999084,-274.43001395999084,-274.43001395999084,-274.43001395999084,-274.43001395999084,0.0,0.0,0.0,462.6735126069123
2023-08-15,736.2088151085136,-77.27691057315458,1456.8449029223618,736.2088151085136,736.2088151085136,-85.79778944935734,-85.79778944935734,-85.79778944935734,-85.79778944935734,-85.79778944935734,-85.79778944935734,0.0,0.0,0.0,650.4110256591563
2023-08-19,735.4930459418019,104.02099958502964,1621.5413010637344,735.4930459418019,735.4930459418019,98.57850590277548,98.57850590277548,98.57850590277548,98.57850590277548,98.57850590277548,98.57850590277548,0.0,0.0,0.0,834.0715518445775
2023-08-25,734.4193921917343,156.28001628603732,1673.7307561005086,734.4193921917343,734.4193921917343,207.88214383152896,207.88214383152896,207.88214383152896,207.88214383152896,207.88214383152896,207.88214383152896,0.0,0.0,0.0,942.3015360232633
2023-08-29,733.7036230400381,-113.52549267056676,1424.9655822584307,733.7036230400381,733.7036230400381,-85.79778944922342,-85.79778944922342,-85.79778944922342,-85.79778944922342,-85.79778944922342,-85.79778944922342,0.0,0.0,0.0,647.9058335908147
2023-08-31,733.34573846419,-335.0666644345694,1158.8676633819512,733.34573846419,733.34573846419,-274.4300139605883,-274.4300139605883,-274.4300139605883,-274.4300139605883,-274.4300139605883,-274.4300139605883,0.0,0.0,0.0,458.9157245036017
2023-09-09,731.7352578728734,80.87627047180393,1617.4398114672315,731.7352578728734,731.7352578728734,98.57850590352692,98.57850590352692,98.57850590352692,98.57850590352692,98.57850590352692,98.57850590352692,0.0,0.0,0.0,830.3137637764003
2023-09-12,731.1984310051105,-116.70010934501316,1386.7590167017795,731.1984310051105,731.1984310051105,-85.79778944916099,-85.79778944916099,-85.79778944916099,-85.79778944916099,-85.79778944916099,-85.79778944916099,0.0,0.0,0.0,645.4006415559495
2023-09-14,730.840546426602,-315.0441867555717,1222.5355430620916,730.840546426602,730.840546426602,-274.4300139602146,-274.4300139602146,-274.4300139602146,-274.4300139602146,-274.4300139602146,-274.4300139602146,0.0,0.0,0.0,456.41053246638745
2023-09-17,730.303719554034,-39.9207156119106,1540.2200895752685,730.303719554034,730.303719554034,25.697392231456995,25.697392231456995,25.697392231456995,25.697392231456995,25.697392231456995,25.697392231456995,0.0,0.0,0.0,756.001111785491
2023-09-18,730.1247772631782,73.94061741801559,1538.4425664396092,730.1247772631782,730.1247772631782,77.65278579674172,77.65278579674172,77.65278579674172,77.65278579674172,77.65278579674172,77.65278579674172,0.0,0.0,0.0,807.7775630599199
2023-09-21,729.5879503906103,-307.7695773092776,1242.0515421763932,729.5879503906103,729.5879503906103,-274.43001396002774,-274.43001396002774,-274.43001396002774,-274.43001396002774,-274.43001396002774,-274.43001396002774,0.0,0.0,0.0,455.1579364305826
2023-09-25,728.8721812286761,97.29776953450472,1566.3171897749203,728.8721812286761,728.8721812286761,77.65278579613741,77.65278579613741,77.65278579613741,77.65278579613741,77.65278579613741,77.65278579613741,0.0,0.0,0.0,806.5249670248136
2023-09-27,728.5142966477089,-7.784431910085596,1419.7449451133496,728.5142966477089,728.5142966477089,-49.58302435379952,-49.58302435379952,-49.58302435379952,-49.58302435379952,-49.58302435379952,-49.58302435379952,0.0,0.0,0.0,678.9312722939094
2023-09-28,728.3353543572255,-264.89936784808657,1199.8103682279752,728.3353543572255,728.3353543572255,-274.4300139598409,-274.4300139598409,-274.4300139598409,-274.4300139598409,-274.4300139598409,-274.4300139598409,0.0,0.0,0.0,453.9053403973846
2023-10-07,726.7248737792619,80.39261799322797,1584.0992458106368,726.7248737792619,726.7248737792619,98.57850590357364,98.57850590357364,98.57850590357364,98.57850590357364,98.57850590357364,98.57850590357364,0.0,0.0,0.0,825.3033796828355
2023-10-10,726.1880469199408,-119.16734535493029,1371.6607380485132,726.1880469199408,726.1880469199408,-85.79778945008228,-85.79778945008228,-85.79778945008228,-85.79778945008228,-85.79778945008228,-85.79778945008228,0.0,0.0,0.0,640.3902574698585
2023-10-16,725.1143932012985,60.409701675472036,1559.0946881676048,725.1143932012985,725.1143932012985,77.65278579660297,77.65278579660297,77.65278579660297,77.65278579660297,77.65278579660297,77.65278579660297,0.0,0.0,0.0,802.7671789979015
2023-10-20,724.398624055537,240.60636324095597,1686.4854554497344,724.398624055537,724.398624055537,207.88214383169253,207.88214383169253,207.88214383169253,207.88214383169253,207.88214383169253,207.88214383169253,0.0,0.0,0.0,932.2807678872296
2023-10-23,723.8617971962158,8.736132435945072,1579.8958259423464,723.8617971962158,723.8617971962158,77.65278579683594,77.65278579683594,77.65278579683594,77.65278579683594,77.65278579683594,77.65278579683594,0.0,0.0,0.0,801.5145829930517
2023-10-28,722.9670857640139,28.977871701741208,1566.6078748369664,722.9670857640139,722.9670857640139,98.57850590307957,98.57850590307957,98.57850590307957,98.57850590307957,98.57850590307957,98.57850590307957,0.0,0.0,0.0,821.5455916670934
2023-10-31,722.4302589046927,-66.20929494373436,1393.5044305206548,722.4302589046927,722.4302589046927,-85.797789449061,-85.797789449061,-85.797789449061,-85.797789449061,-85.797789449061,-85.797789449061,0.0,0.0,0.0,636.6324694556316
2023-11-06,721.3566051860504,91.69625966562874,1550.6851418426554,721.3566051860504,721.3566051860504,77.6527857964646,77.6527857964646,77.6527857964646,77.6527857964646,77.6527857964646,77.6527857964646,0.0,0.0,0.0,799.009390982515
2023-11-23,718.3145863165638,-278.0547046977778,1131.4364330999188,718.3145863165638,718.3145863165638,-274.43001396031656,-274.43001396031656,-274.43001396031656,-274.43001396031656,-274.43001396031656,-274.43001396031656,0.0,0.0,0.0,443.88457235624725
2023-11-24,718.1356440301234,235.18607767711467,1688.0260021106205,718.1356440301234,718.1356440301234,207.88214383186673,207.88214383186673,207.88214383186673,207.88214383186673,207.88214383186673,207.88214383186673,0.0,0.0,0.0,926.0177878619902
2023-12-04,716.3462211657195,39.69843164389618,1491.6764841964448,716.3462211657195,716.3462211657195,77.65278579632584,77.65278579632584,77.65278579632584,77.65278579632584,77.65278579632584,77.65278579632584,0.0,0.0,0.0,793.9990069620453
